City,Year,Month,ARI_Type,Temperature_C,Humidity_%,Rainfall_mm,Cases
San Pedro,2015,5,Asthma,30.7,73,91,117
San Pedro,2015,5,Common Cold,30.7,73,91,427
Sta. Rosa,2015,5,Influenza,31.0,77,87,261
Sta. Rosa,2015,5,Pneumonia,31.0,77,87,141
Sta. Rosa,2015,5,Bronchitis,31.0,77,87,27
Sta. Rosa,2015,5,Asthma,31.0,77,87,197
Sta. Rosa,2015,5,Common Cold,31.0,77,87,468
San Pablo,2015,5,Influenza,30.4,72,96,82
San Pablo,2015,5,Pneumonia,30.4,72,96,102
San Pablo,2015,5,Bronchitis,30.4,72,96,115
San Pablo,2015,5,Asthma,30.4,72,96,76
San Pablo,2015,5,Common Cold,30.4,72,96,297
Santa Cruz,2015,5,Influenza,29.8,76,124,177
Santa Cruz,2015,5,Pneumonia,29.8,76,124,55
Santa Cruz,2015,5,Bronchitis,29.8,76,124,54
Santa Cruz,2015,5,Asthma,29.8,76,124,145
Santa Cruz,2015,5,Common Cold,29.8,76,124,123
Bay,2015,5,Influenza,31.1,73,109,72
Bay,2015,5,Pneumonia,31.1,73,109,109
Bay,2015,5,Bronchitis,31.1,73,109,89
Bay,2015,5,Asthma,31.1,73,109,225
Bay,2015,5,Common Cold,31.1,73,109,158
Los Baños,2015,5,Influenza,30.4,79,98,58
Los Baños,2015,5,Pneumonia,30.4,79,98,41
Los Baños,2015,5,Bronchitis,30.4,79,98,57
Los Baños,2015,5,Asthma,30.4,79,98,170
Los Baños,2015,5,Common Cold,30.4,79,98,481
Victoria,2015,5,Influenza,30.2,73,74,234
Victoria,2015,5,Pneumonia,30.2,73,74,150
Victoria,2015,5,Bronchitis,30.2,73,74,147
Victoria,2015,5,Asthma,30.2,73,74,83
Victoria,2015,5,Common Cold,30.2,73,74,445
Pagsanjan,2015,5,Influenza,31.0,76,83,65
Pagsanjan,2015,5,Pneumonia,31.0,76,83,197
Pagsanjan,2015,5,Bronchitis,31.0,76,83,46
Pagsanjan,2015,5,Asthma,31.0,76,83,162
Pagsanjan,2015,5,Common Cold,31.0,76,83,425
Pakil,2015,5,Influenza,30.9,74,105,221
Pakil,2015,5,Pneumonia,30.9,74,105,113
Pakil,2015,5,Bronchitis,30.9,74,105,28
Pakil,2015,5,Asthma,30.9,74,105,215
Pakil,2015,5,Common Cold,30.9,74,105,204
Paete,2015,5,Influenza,31.3,78,114,230
Paete,2015,5,Pneumonia,31.3,78,114,176
Paete,2015,5,Bronchitis,31.3,78,114,106
Paete,2015,5,Asthma,31.3,78,114,108
Paete,2015,5,Common Cold,31.3,78,114,479
Pila,2015,5,Influenza,31.5,78,128,109
Pila,2015,5,Pneumonia,31.5,78,128,55
Pila,2015,5,Bronchitis,31.5,78,128,96
Pila,2015,5,Asthma,31.5,78,128,207
Pila,2015,5,Common Cold,31.5,78,128,441
Liliw,2015,5,Influenza,29.9,76,102,74
Liliw,2015,5,Pneumonia,29.9,76,102,118
Liliw,2015,5,Bronchitis,29.9,76,102,41
Liliw,2015,5,Asthma,29.9,76,102,62
Liliw,2015,5,Common Cold,29.9,76,102,305
Nagcarlan,2015,5,Influenza,31.8,78,66,126
Nagcarlan,2015,5,Pneumonia,31.8,78,66,102
Nagcarlan,2015,5,Bronchitis,31.8,78,66,114
Nagcarlan,2015,5,Asthma,31.8,78,66,211
Nagcarlan,2015,5,Common Cold,31.8,78,66,194
Majayjay,2015,5,Influenza,30.6,74,104,141
Majayjay,2015,5,Pneumonia,30.6,74,104,77
Majayjay,2015,5,Bronchitis,30.6,74,104,64
Majayjay,2015,5,Asthma,30.6,74,104,134
Majayjay,2015,5,Common Cold,30.6,74,104,132
Siniloan,2015,5,Influenza,30.9,81,105,225
Siniloan,2015,5,Pneumonia,30.9,81,105,65
Siniloan,2015,5,Bronchitis,30.9,81,105,120
Siniloan,2015,5,Asthma,30.9,81,105,161
Siniloan,2015,5,Common Cold,30.9,81,105,336
Famy,2015,5,Influenza,30.7,72,70,253
Famy,2015,5,Pneumonia,30.7,72,70,82
Famy,2015,5,Bronchitis,30.7,72,70,109
Famy,2015,5,Asthma,30.7,72,70,213
Famy,2015,5,Common Cold,30.7,72,70,471
Mabitac,2015,5,Influenza,30.2,76,100,113
Mabitac,2015,5,Pneumonia,30.2,76,100,35
Mabitac,2015,5,Bronchitis,30.2,76,100,133
Mabitac,2015,5,Asthma,30.2,76,100,167
Mabitac,2015,5,Common Cold,30.2,76,100,372
Rizal,2015,5,Influenza,31.8,77,125,225
Rizal,2015,5,Pneumonia,31.8,77,125,187
Rizal,2015,5,Bronchitis,31.8,77,125,97
Rizal,2015,5,Asthma,31.8,77,125,159
Rizal,2015,5,Common Cold,31.8,77,125,178
Alaminos,2015,5,Influenza,30.3,74,75,194
Alaminos,2015,5,Pneumonia,30.3,74,75,112
Alaminos,2015,5,Bronchitis,30.3,74,75,63
Alaminos,2015,5,Asthma,30.3,74,75,123
Alaminos,2015,5,Common Cold,30.3,74,75,124
Pangil,2015,5,Influenza,31.1,77,71,227
Pangil,2015,5,Pneumonia,31.1,77,71,189
Pangil,2015,5,Bronchitis,31.1,77,71,56
Pangil,2015,5,Asthma,31.1,77,71,243
Pangil,2015,5,Common Cold,31.1,77,71,340
Kalayaan,2015,5,Influenza,30.5,77,118,115
Kalayaan,2015,5,Pneumonia,30.5,77,118,89
Kalayaan,2015,5,Bronchitis,30.5,77,118,30
Kalayaan,2015,5,Asthma,30.5,77,118,159
Kalayaan,2015,5,Common Cold,30.5,77,118,484
Cavinti,2015,5,Influenza,30.5,78,71,61
Cavinti,2015,5,Pneumonia,30.5,78,71,184
Cavinti,2015,5,Bronchitis,30.5,78,71,47
Cavinti,2015,5,Asthma,30.5,78,71,233
Cavinti,2015,5,Common Cold,30.5,78,71,322
Biñan,2015,6,Influenza,28.3,83,192,122
Biñan,2015,6,Pneumonia,28.3,83,192,91
Biñan,2015,6,Bronchitis,28.3,83,192,31
Biñan,2015,6,Asthma,28.3,83,192,77
Biñan,2015,6,Common Cold,28.3,83,192,394
Cabuyao,2015,6,Influenza,28.0,83,208,92
Cabuyao,2015,6,Pneumonia,28.0,83,208,112
Cabuyao,2015,6,Bronchitis,28.0,83,208,134
Cabuyao,2015,6,Asthma,28.0,83,208,52
Cabuyao,2015,6,Common Cold,28.0,83,208,151
Calamba,2015,6,Influenza,28.4,82,199,89
Calamba,2015,6,Pneumonia,28.4,82,199,126
Calamba,2015,6,Bronchitis,28.4,82,199,111
Calamba,2015,6,Asthma,28.4,82,199,63
Calamba,2015,6,Common Cold,28.4,82,199,269
San Pedro,2015,6,Influenza,28.6,82,231,276
San Pedro,2015,6,Pneumonia,28.6,82,231,113
San Pedro,2015,6,Bronchitis,28.6,82,231,33
San Pedro,2015,6,Asthma,28.6,82,231,84
San Pedro,2015,6,Common Cold,28.6,82,231,150
Sta. Rosa,2015,6,Influenza,29.7,86,226,145
Sta. Rosa,2015,6,Pneumonia,29.7,86,226,119
Sta. Rosa,2015,6,Bronchitis,29.7,86,226,69
Sta. Rosa,2015,6,Asthma,29.7,86,226,157
Sta. Rosa,2015,6,Common Cold,29.7,86,226,515
San Pablo,2015,6,Influenza,28.5,86,212,233
San Pablo,2015,6,Pneumonia,28.5,86,212,61
San Pablo,2015,6,Bronchitis,28.5,86,212,142
San Pablo,2015,6,Asthma,28.5,86,212,111
San Pablo,2015,6,Common Cold,28.5,86,212,160
Santa Cruz,2015,6,Influenza,29.4,82,191,197
Santa Cruz,2015,6,Pneumonia,29.4,82,191,53
Santa Cruz,2015,6,Bronchitis,29.4,82,191,74
Santa Cruz,2015,6,Asthma,29.4,82,191,176
Santa Cruz,2015,6,Common Cold,29.4,82,191,193
Bay,2015,6,Influenza,29.5,88,174,98
Bay,2015,6,Pneumonia,29.5,88,174,58
Bay,2015,6,Bronchitis,29.5,88,174,143
Bay,2015,6,Asthma,29.5,88,174,127
Bay,2015,6,Common Cold,29.5,88,174,362
Los Baños,2015,6,Influenza,29.5,85,193,176
Los Baños,2015,6,Pneumonia,29.5,85,193,132
Los Baños,2015,6,Bronchitis,29.5,85,193,49
Los Baños,2015,6,Asthma,29.5,85,193,80
Los Baños,2015,6,Common Cold,29.5,85,193,359
Victoria,2015,6,Influenza,28.6,83,228,191
Victoria,2015,6,Pneumonia,28.6,83,228,66
Victoria,2015,6,Bronchitis,28.6,83,228,111
Victoria,2015,6,Asthma,28.6,83,228,77
Victoria,2015,6,Common Cold,28.6,83,228,530
Pagsanjan,2015,6,Influenza,28.4,83,182,191
Pagsanjan,2015,6,Pneumonia,28.4,83,182,158
Pagsanjan,2015,6,Bronchitis,28.4,83,182,62
Pagsanjan,2015,6,Asthma,28.4,83,182,157
Pagsanjan,2015,6,Common Cold,28.4,83,182,158
Pakil,2015,6,Influenza,29.2,85,179,217
Pakil,2015,6,Pneumonia,29.2,85,179,59
Pakil,2015,6,Bronchitis,29.2,85,179,121
Pakil,2015,6,Asthma,29.2,85,179,50
Pakil,2015,6,Common Cold,29.2,85,179,223
Paete,2015,6,Influenza,28.2,87,172,177
Paete,2015,6,Pneumonia,28.2,87,172,123
Paete,2015,6,Bronchitis,28.2,87,172,111
Paete,2015,6,Asthma,28.2,87,172,171
Paete,2015,6,Common Cold,28.2,87,172,401
Pila,2015,6,Influenza,29.2,85,200,274
Pila,2015,6,Pneumonia,29.2,85,200,127
Pila,2015,6,Bronchitis,29.2,85,200,92
Pila,2015,6,Asthma,29.2,85,200,120
Pila,2015,6,Common Cold,29.2,85,200,164
Liliw,2015,6,Influenza,29.6,85,217,81
Liliw,2015,6,Pneumonia,29.6,85,217,123
Liliw,2015,6,Bronchitis,29.6,85,217,46
Liliw,2015,6,Asthma,29.6,85,217,116
Liliw,2015,6,Common Cold,29.6,85,217,309
Nagcarlan,2015,6,Influenza,28.9,80,186,53
Nagcarlan,2015,6,Pneumonia,28.9,80,186,175
Nagcarlan,2015,6,Bronchitis,28.9,80,186,82
Nagcarlan,2015,6,Asthma,28.9,80,186,126
Nagcarlan,2015,6,Common Cold,28.9,80,186,279
Majayjay,2015,6,Influenza,28.9,85,210,143
Majayjay,2015,6,Pneumonia,28.9,85,210,167
Majayjay,2015,6,Bronchitis,28.9,85,210,76
Majayjay,2015,6,Asthma,28.9,85,210,199
Majayjay,2015,6,Common Cold,28.9,85,210,248
Siniloan,2015,6,Influenza,28.5,87,224,99
Siniloan,2015,6,Pneumonia,28.5,87,224,182
Siniloan,2015,6,Bronchitis,28.5,87,224,151
Siniloan,2015,6,Asthma,28.5,87,224,58
Siniloan,2015,6,Common Cold,28.5,87,224,511
Famy,2015,6,Influenza,29.0,83,195,101
Famy,2015,6,Pneumonia,29.0,83,195,176
Famy,2015,6,Bronchitis,29.0,83,195,24
Famy,2015,6,Asthma,29.0,83,195,145
Famy,2015,6,Common Cold,29.0,83,195,346
Mabitac,2015,6,Influenza,28.6,80,213,308
Mabitac,2015,6,Pneumonia,28.6,80,213,86
Mabitac,2015,6,Bronchitis,28.6,80,213,85
Mabitac,2015,6,Asthma,28.6,80,213,244
Mabitac,2015,6,Common Cold,28.6,80,213,150
Rizal,2015,6,Influenza,29.8,87,228,166
Rizal,2015,6,Pneumonia,29.8,87,228,194
Rizal,2015,6,Bronchitis,29.8,87,228,111
Rizal,2015,6,Asthma,29.8,87,228,133
Rizal,2015,6,Common Cold,29.8,87,228,140
Alaminos,2015,6,Influenza,29.1,88,202,202
Alaminos,2015,6,Pneumonia,29.1,88,202,46
Alaminos,2015,6,Bronchitis,29.1,88,202,118
Alaminos,2015,6,Asthma,29.1,88,202,261
Alaminos,2015,6,Common Cold,29.1,88,202,194
Pangil,2015,6,Influenza,29.7,82,182,202
Pangil,2015,6,Pneumonia,29.7,82,182,53
Pangil,2015,6,Bronchitis,29.7,82,182,143
Pangil,2015,6,Asthma,29.7,82,182,68
Pangil,2015,6,Common Cold,29.7,82,182,447
Kalayaan,2015,6,Influenza,29.8,85,229,104
Kalayaan,2015,6,Pneumonia,29.8,85,229,146
Kalayaan,2015,6,Bronchitis,29.8,85,229,63
Kalayaan,2015,6,Asthma,29.8,85,229,191
Kalayaan,2015,6,Common Cold,29.8,85,229,118
Cavinti,2015,6,Influenza,28.6,82,209,246
Cavinti,2015,6,Pneumonia,28.6,82,209,128
Cavinti,2015,6,Bronchitis,28.6,82,209,52
Cavinti,2015,6,Asthma,28.6,82,209,54
Cavinti,2015,6,Common Cold,28.6,82,209,420
Biñan,2015,7,Influenza,28.3,88,274,146
Biñan,2015,7,Pneumonia,28.3,88,274,34
Biñan,2015,7,Bronchitis,28.3,88,274,143
Biñan,2015,7,Asthma,28.3,88,274,63
Biñan,2015,7,Common Cold,28.3,88,274,256
Cabuyao,2015,7,Influenza,28.1,83,236,121
Cabuyao,2015,7,Pneumonia,28.1,83,236,150
Cabuyao,2015,7,Bronchitis,28.1,83,236,31
Cabuyao,2015,7,Asthma,28.1,83,236,129
Cabuyao,2015,7,Common Cold,28.1,83,236,535
Calamba,2015,7,Influenza,27.7,92,252,170
Calamba,2015,7,Pneumonia,27.7,92,252,111
Calamba,2015,7,Bronchitis,27.7,92,252,97
Calamba,2015,7,Asthma,27.7,92,252,141
Calamba,2015,7,Common Cold,27.7,92,252,210
San Pedro,2015,7,Influenza,28.9,88,238,184
San Pedro,2015,7,Pneumonia,28.9,88,238,158
San Pedro,2015,7,Bronchitis,28.9,88,238,78
San Pedro,2015,7,Asthma,28.9,88,238,180
San Pedro,2015,7,Common Cold,28.9,88,238,448
Sta. Rosa,2015,7,Influenza,27.9,91,231,187
Sta. Rosa,2015,7,Pneumonia,27.9,91,231,57
Sta. Rosa,2015,7,Bronchitis,27.9,91,231,69
Sta. Rosa,2015,7,Asthma,27.9,91,231,119
Sta. Rosa,2015,7,Common Cold,27.9,91,231,492
San Pablo,2015,7,Influenza,27.7,82,245,217
San Pablo,2015,7,Pneumonia,27.7,82,245,93
San Pablo,2015,7,Bronchitis,27.7,82,245,119
San Pablo,2015,7,Asthma,27.7,82,245,40
San Pablo,2015,7,Common Cold,27.7,82,245,440
Santa Cruz,2015,7,Influenza,27.3,88,255,163
Santa Cruz,2015,7,Pneumonia,27.3,88,255,187
Santa Cruz,2015,7,Bronchitis,27.3,88,255,71
Santa Cruz,2015,7,Asthma,27.3,88,255,161
Santa Cruz,2015,7,Common Cold,27.3,88,255,360
Bay,2015,7,Influenza,28.7,88,260,77
Bay,2015,7,Pneumonia,28.7,88,260,83
Bay,2015,7,Bronchitis,28.7,88,260,23
Bay,2015,7,Asthma,28.7,88,260,206
Bay,2015,7,Common Cold,28.7,88,260,346
Los Baños,2015,7,Influenza,27.8,86,276,187
Los Baños,2015,7,Pneumonia,27.8,86,276,185
Los Baños,2015,7,Bronchitis,27.8,86,276,144
Los Baños,2015,7,Asthma,27.8,86,276,241
Los Baños,2015,7,Common Cold,27.8,86,276,475
Victoria,2015,7,Influenza,27.7,84,251,70
Victoria,2015,7,Pneumonia,27.7,84,251,156
Victoria,2015,7,Bronchitis,27.7,84,251,35
Victoria,2015,7,Asthma,27.7,84,251,210
Victoria,2015,7,Common Cold,27.7,84,251,257
Pagsanjan,2015,7,Influenza,29.3,89,260,290
Pagsanjan,2015,7,Pneumonia,29.3,89,260,124
Pagsanjan,2015,7,Bronchitis,29.3,89,260,53
Pagsanjan,2015,7,Asthma,29.3,89,260,126
Pagsanjan,2015,7,Common Cold,29.3,89,260,128
Pakil,2015,7,Influenza,28.5,88,252,59
Pakil,2015,7,Pneumonia,28.5,88,252,196
Pakil,2015,7,Bronchitis,28.5,88,252,49
Pakil,2015,7,Asthma,28.5,88,252,179
Pakil,2015,7,Common Cold,28.5,88,252,445
Paete,2015,7,Influenza,28.4,87,265,214
Paete,2015,7,Pneumonia,28.4,87,265,148
Paete,2015,7,Bronchitis,28.4,87,265,78
Paete,2015,7,Asthma,28.4,87,265,169
Paete,2015,7,Common Cold,28.4,87,265,320
Pila,2015,7,Influenza,28.2,87,284,194
Pila,2015,7,Pneumonia,28.2,87,284,119
Pila,2015,7,Bronchitis,28.2,87,284,105
Pila,2015,7,Asthma,28.2,87,284,47
Pila,2015,7,Common Cold,28.2,87,284,485
Liliw,2015,7,Influenza,29.0,85,218,132
Liliw,2015,7,Pneumonia,29.0,85,218,157
Liliw,2015,7,Bronchitis,29.0,85,218,53
Liliw,2015,7,Asthma,29.0,85,218,135
Liliw,2015,7,Common Cold,29.0,85,218,251
Nagcarlan,2015,7,Influenza,29.1,86,253,159
Nagcarlan,2015,7,Pneumonia,29.1,86,253,146
Nagcarlan,2015,7,Bronchitis,29.1,86,253,24
Nagcarlan,2015,7,Asthma,29.1,86,253,208
Nagcarlan,2015,7,Common Cold,29.1,86,253,534
Majayjay,2015,7,Influenza,28.7,89,260,129
Majayjay,2015,7,Pneumonia,28.7,89,260,123
Majayjay,2015,7,Bronchitis,28.7,89,260,64
Majayjay,2015,7,Asthma,28.7,89,260,144
Majayjay,2015,7,Common Cold,28.7,89,260,251
Siniloan,2015,7,Influenza,28.4,88,228,229
Siniloan,2015,7,Pneumonia,28.4,88,228,36
Siniloan,2015,7,Bronchitis,28.4,88,228,106
Siniloan,2015,7,Asthma,28.4,88,228,142
Siniloan,2015,7,Common Cold,28.4,88,228,546
Famy,2015,7,Influenza,28.5,86,252,93
Famy,2015,7,Pneumonia,28.5,86,252,150
Famy,2015,7,Bronchitis,28.5,86,252,52
Famy,2015,7,Asthma,28.5,86,252,219
Famy,2015,7,Common Cold,28.5,86,252,157
Mabitac,2015,7,Influenza,28.0,82,261,63
Mabitac,2015,7,Pneumonia,28.0,82,261,44
Mabitac,2015,7,Bronchitis,28.0,82,261,99
Mabitac,2015,7,Asthma,28.0,82,261,148
Mabitac,2015,7,Common Cold,28.0,82,261,238
Rizal,2015,7,Influenza,28.3,90,226,55
Rizal,2015,7,Pneumonia,28.3,90,226,138
Rizal,2015,7,Bronchitis,28.3,90,226,138
Rizal,2015,7,Asthma,28.3,90,226,123
Rizal,2015,7,Common Cold,28.3,90,226,140
Alaminos,2015,7,Influenza,28.8,85,260,228
Alaminos,2015,7,Pneumonia,28.8,85,260,97
Alaminos,2015,7,Bronchitis,28.8,85,260,136
Alaminos,2015,7,Asthma,28.8,85,260,107
Alaminos,2015,7,Common Cold,28.8,85,260,211
Pangil,2015,7,Influenza,27.9,87,229,227
Pangil,2015,7,Pneumonia,27.9,87,229,140
Pangil,2015,7,Bronchitis,27.9,87,229,138
Pangil,2015,7,Asthma,27.9,87,229,153
Pangil,2015,7,Common Cold,27.9,87,229,135
Kalayaan,2015,7,Influenza,28.5,85,213,213
Kalayaan,2015,7,Pneumonia,28.5,85,213,185
Kalayaan,2015,7,Bronchitis,28.5,85,213,142
Kalayaan,2015,7,Asthma,28.5,85,213,219
Kalayaan,2015,7,Common Cold,28.5,85,213,121
Cavinti,2015,7,Influenza,27.9,82,235,183
Cavinti,2015,7,Pneumonia,27.9,82,235,101
Cavinti,2015,7,Bronchitis,27.9,82,235,51
Cavinti,2015,7,Asthma,27.9,82,235,66
Cavinti,2015,7,Common Cold,27.9,82,235,465
Biñan,2015,8,Influenza,28.1,92,272,321
Biñan,2015,8,Pneumonia,28.1,92,272,50
Biñan,2015,8,Bronchitis,28.1,92,272,114
Biñan,2015,8,Asthma,28.1,92,272,161
Biñan,2015,8,Common Cold,28.1,92,272,203
Cabuyao,2015,8,Influenza,28.0,87,280,203
Cabuyao,2015,8,Pneumonia,28.0,87,280,64
Cabuyao,2015,8,Bronchitis,28.0,87,280,87
Cabuyao,2015,8,Asthma,28.0,87,280,50
Cabuyao,2015,8,Common Cold,28.0,87,280,356
Calamba,2015,8,Influenza,28.6,88,321,287
Calamba,2015,8,Pneumonia,28.6,88,321,36
Calamba,2015,8,Bronchitis,28.6,88,321,28
Calamba,2015,8,Asthma,28.6,88,321,219
Calamba,2015,8,Common Cold,28.6,88,321,387
San Pedro,2015,8,Influenza,28.4,88,311,214
San Pedro,2015,8,Pneumonia,28.4,88,311,199
San Pedro,2015,8,Bronchitis,28.4,88,311,132
San Pedro,2015,8,Asthma,28.4,88,311,138
San Pedro,2015,8,Common Cold,28.4,88,311,143
Sta. Rosa,2015,8,Influenza,27.3,92,298,61
Sta. Rosa,2015,8,Pneumonia,27.3,92,298,69
Sta. Rosa,2015,8,Bronchitis,27.3,92,298,137
Sta. Rosa,2015,8,Asthma,27.3,92,298,100
Sta. Rosa,2015,8,Common Cold,27.3,92,298,301
San Pablo,2015,8,Influenza,27.8,90,308,118
San Pablo,2015,8,Pneumonia,27.8,90,308,110
San Pablo,2015,8,Bronchitis,27.8,90,308,93
San Pablo,2015,8,Asthma,27.8,90,308,210
San Pablo,2015,8,Common Cold,27.8,90,308,386
Santa Cruz,2015,8,Influenza,27.8,90,303,97
Santa Cruz,2015,8,Pneumonia,27.8,90,303,125
Santa Cruz,2015,8,Bronchitis,27.8,90,303,111
Santa Cruz,2015,8,Asthma,27.8,90,303,244
Santa Cruz,2015,8,Common Cold,27.8,90,303,478
Bay,2015,8,Influenza,27.3,90,282,279
Bay,2015,8,Pneumonia,27.3,90,282,69
Bay,2015,8,Bronchitis,27.3,90,282,26
Bay,2015,8,Asthma,27.3,90,282,234
Bay,2015,8,Common Cold,27.3,90,282,422
Los Baños,2015,8,Influenza,27.0,87,297,257
Los Baños,2015,8,Pneumonia,27.0,87,297,88
Los Baños,2015,8,Bronchitis,27.0,87,297,48
Los Baños,2015,8,Asthma,27.0,87,297,107
Los Baños,2015,8,Common Cold,27.0,87,297,176
Victoria,2015,8,Influenza,26.8,87,263,122
Victoria,2015,8,Pneumonia,26.8,87,263,99
Victoria,2015,8,Bronchitis,26.8,87,263,102
Victoria,2015,8,Asthma,26.8,87,263,134
Victoria,2015,8,Common Cold,26.8,87,263,232
Pagsanjan,2015,8,Influenza,27.9,83,284,56
Pagsanjan,2015,8,Pneumonia,27.9,83,284,149
Pagsanjan,2015,8,Bronchitis,27.9,83,284,53
Pagsanjan,2015,8,Asthma,27.9,83,284,246
Pagsanjan,2015,8,Common Cold,27.9,83,284,484
Pakil,2015,8,Influenza,27.6,83,302,316
Pakil,2015,8,Pneumonia,27.6,83,302,37
Pakil,2015,8,Bronchitis,27.6,83,302,85
Pakil,2015,8,Asthma,27.6,83,302,189
Pakil,2015,8,Common Cold,27.6,83,302,185
Paete,2015,8,Influenza,28.1,85,306,69
Paete,2015,8,Pneumonia,28.1,85,306,79
Paete,2015,8,Bronchitis,28.1,85,306,89
Paete,2015,8,Asthma,28.1,85,306,94
Paete,2015,8,Common Cold,28.1,85,306,333
Pila,2015,8,Influenza,27.8,90,326,231
Pila,2015,8,Pneumonia,27.8,90,326,181
Pila,2015,8,Bronchitis,27.8,90,326,84
Pila,2015,8,Asthma,27.8,90,326,250
Pila,2015,8,Common Cold,27.8,90,326,504
Liliw,2015,8,Influenza,27.8,85,270,216
Liliw,2015,8,Pneumonia,27.8,85,270,108
Liliw,2015,8,Bronchitis,27.8,85,270,133
Liliw,2015,8,Asthma,27.8,85,270,115
Liliw,2015,8,Common Cold,27.8,85,270,234
Nagcarlan,2015,8,Influenza,28.6,88,282,301
Nagcarlan,2015,8,Pneumonia,28.6,88,282,179
Nagcarlan,2015,8,Bronchitis,28.6,88,282,28
Nagcarlan,2015,8,Asthma,28.6,88,282,70
Nagcarlan,2015,8,Common Cold,28.6,88,282,407
Majayjay,2015,8,Influenza,27.2,86,297,122
Majayjay,2015,8,Pneumonia,27.2,86,297,126
Majayjay,2015,8,Bronchitis,27.2,86,297,141
Majayjay,2015,8,Asthma,27.2,86,297,109
Majayjay,2015,8,Common Cold,27.2,86,297,435
Siniloan,2015,8,Influenza,27.9,86,310,141
Siniloan,2015,8,Pneumonia,27.9,86,310,118
Siniloan,2015,8,Bronchitis,27.9,86,310,40
Siniloan,2015,8,Asthma,27.9,86,310,204
Siniloan,2015,8,Common Cold,27.9,86,310,525
Famy,2015,8,Influenza,27.2,91,278,308
Famy,2015,8,Pneumonia,27.2,91,278,136
Famy,2015,8,Bronchitis,27.2,91,278,69
Famy,2015,8,Asthma,27.2,91,278,82
Famy,2015,8,Common Cold,27.2,91,278,534
Mabitac,2015,8,Influenza,28.2,83,321,176
Mabitac,2015,8,Pneumonia,28.2,83,321,165
Mabitac,2015,8,Bronchitis,28.2,83,321,80
Mabitac,2015,8,Asthma,28.2,83,321,190
Mabitac,2015,8,Common Cold,28.2,83,321,115
Rizal,2015,8,Influenza,27.7,92,318,113
Rizal,2015,8,Pneumonia,27.7,92,318,146
Rizal,2015,8,Bronchitis,27.7,92,318,42
Rizal,2015,8,Asthma,27.7,92,318,86
Rizal,2015,8,Common Cold,27.7,92,318,402
Alaminos,2015,8,Influenza,28.0,88,277,147
Alaminos,2015,8,Pneumonia,28.0,88,277,205
Alaminos,2015,8,Bronchitis,28.0,88,277,118
Alaminos,2015,8,Asthma,28.0,88,277,174
Alaminos,2015,8,Common Cold,28.0,88,277,319
Pangil,2015,8,Influenza,28.5,86,321,280
Pangil,2015,8,Pneumonia,28.5,86,321,101
Pangil,2015,8,Bronchitis,28.5,86,321,24
Pangil,2015,8,Asthma,28.5,86,321,57
Pangil,2015,8,Common Cold,28.5,86,321,305
Kalayaan,2015,8,Influenza,27.2,85,265,235
Kalayaan,2015,8,Pneumonia,27.2,85,265,37
Kalayaan,2015,8,Bronchitis,27.2,85,265,63
Kalayaan,2015,8,Asthma,27.2,85,265,200
Kalayaan,2015,8,Common Cold,27.2,85,265,380
Cavinti,2015,8,Influenza,28.0,87,281,223
Cavinti,2015,8,Pneumonia,28.0,87,281,169
Cavinti,2015,8,Bronchitis,28.0,87,281,142
Cavinti,2015,8,Asthma,28.0,87,281,109
Cavinti,2015,8,Common Cold,28.0,87,281,515
Biñan,2015,9,Influenza,28.3,83,225,271
Biñan,2015,9,Pneumonia,28.3,83,225,218
Biñan,2015,9,Bronchitis,28.3,83,225,113
Biñan,2015,9,Asthma,28.3,83,225,61
Biñan,2015,9,Common Cold,28.3,83,225,150
Cabuyao,2015,9,Influenza,27.8,83,285,100
Cabuyao,2015,9,Pneumonia,27.8,83,285,77
Cabuyao,2015,9,Bronchitis,27.8,83,285,69
Cabuyao,2015,9,Asthma,27.8,83,285,170
Cabuyao,2015,9,Common Cold,27.8,83,285,283
Calamba,2015,9,Influenza,28.5,86,249,213
Calamba,2015,9,Pneumonia,28.5,86,249,192
Calamba,2015,9,Bronchitis,28.5,86,249,64
Calamba,2015,9,Asthma,28.5,86,249,193
Calamba,2015,9,Common Cold,28.5,86,249,126
San Pedro,2015,9,Influenza,28.6,88,228,100
San Pedro,2015,9,Pneumonia,28.6,88,228,195
San Pedro,2015,9,Bronchitis,28.6,88,228,91
San Pedro,2015,9,Asthma,28.6,88,228,237
San Pedro,2015,9,Common Cold,28.6,88,228,245
Sta. Rosa,2015,9,Influenza,28.5,88,222,325
Sta. Rosa,2015,9,Pneumonia,28.5,88,222,148
Sta. Rosa,2015,9,Bronchitis,28.5,88,222,100
Sta. Rosa,2015,9,Asthma,28.5,88,222,139
Sta. Rosa,2015,9,Common Cold,28.5,88,222,174
San Pablo,2015,9,Influenza,27.9,90,245,183
San Pablo,2015,9,Pneumonia,27.9,90,245,188
San Pablo,2015,9,Bronchitis,27.9,90,245,77
San Pablo,2015,9,Asthma,27.9,90,245,56
San Pablo,2015,9,Common Cold,27.9,90,245,114
Santa Cruz,2015,9,Influenza,28.3,85,228,168
Santa Cruz,2015,9,Pneumonia,28.3,85,228,147
Santa Cruz,2015,9,Bronchitis,28.3,85,228,127
Santa Cruz,2015,9,Asthma,28.3,85,228,123
Santa Cruz,2015,9,Common Cold,28.3,85,228,491
Bay,2015,9,Influenza,28.7,87,255,308
Bay,2015,9,Pneumonia,28.7,87,255,218
